Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	NCBI gene (formerly Entrezgene) ID
YOR342C	YOR342C_mRNA	YOR342C		854520
YFR013W	YFR013W_mRNA	YFR013W	IOC3	850567
YFR055W	YFR055W_mRNA	YFR055W	IRC7	850616
YOL050C	YOL050C_mRNA	YOL050C		
YLL066C	YLL066C_mRNA	YLL066C		
YDR287W	YDR287W_mRNA	YDR287W	INM2	851881
YFL041W-A	YFL041W-A_mRNA	YFL041W-A		1466401
YCL039W	YCL039W_mRNA	YCL039W	GID7	850318
YGL084C	YGL084C_mRNA	YGL084C	GUP1	852796
YIL011W	YIL011W_mRNA	YIL011W	TIR3	854804
YOR376W-A	YOR376W-A_mRNA	YOR376W-A		1466488
YCR083W	YCR083W_mRNA	YCR083W	TRX3	850444
YMR294W	YMR294W_mRNA	YMR294W	JNM1	855339
YNL273W	YNL273W_mRNA	YNL273W	TOF1	855448
YOR068C	YOR068C_mRNA	YOR068C	VAM10	854234
YCR006C	YCR006C_mRNA	YCR006C		
tA(AGC)P	tA(AGC)P_tRNA			
YLR261C	YLR261C_mRNA	YLR261C	VPS63	850965
YKL124W	YKL124W_mRNA	YKL124W	SSH4	853735
YNL203C	YNL203C_mRNA	YNL203C		
YPL133C	YPL133C_mRNA	YPL133C	RDS2	855970
YGL162W	YGL162W_mRNA	YGL162W	SUT1	852714
YIL159W	YIL159W_mRNA	YIL159W	BNR1	854647
YNR062C	YNR062C_mRNA	YNR062C		855799
YLR135W	YLR135W_mRNA	YLR135W	SLX4	850826
YGR188C	YGR188C_mRNA	YGR188C	BUB1	853100
YPL267W	YPL267W_mRNA	YPL267W	ACM1	855861
YDL233W	YDL233W_mRNA	YDL233W	MFG1	851365
YMR156C	YMR156C_mRNA	YMR156C	TPP1	855188
YBL098W	YBL098W_mRNA	YBL098W	BNA4	852179
YMR080C	YMR080C_mRNA	YMR080C	NAM7	855104
YPL045W	YPL045W_mRNA	YPL045W	VPS16	856062
YGL113W	YGL113W_mRNA	YGL113W	SLD3	852765
YNL206C	YNL206C_mRNA	YNL206C	RTT106	855515
YGR025W	YGR025W_mRNA	YGR025W		
YLR156W	YLR156W_mRNA	YLR156W		850856
YLR156W	YLR156W_mRNA	YLR156W		850851
YLR156W	YLR156W_mRNA	YLR156W		850858
YML060W	YML060W_mRNA	YML060W	OGG1	854942
YDR365C	YDR365C_mRNA	YDR365C	ESF1	851969
YOR229W	YOR229W_mRNA	YOR229W	WTM2	854404
YGR182C	YGR182C_mRNA	YGR182C		
YBL002W	YBL002W_mRNA	YBL002W	HTB2	852284
YGL102C	YGL102C_mRNA	YGL102C		
YBL082C	YBL082C_mRNA	YBL082C	ALG3	852196
YLR346C	YLR346C_mRNA	YLR346C	CIS1	851060
YKR025W	YKR025W_mRNA	YKR025W	RPC37	853895
YER177W	YER177W_mRNA	YER177W	BMH1	856924
YOR387C	YOR387C_mRNA	YOR387C		854569
YMR075C-A	YMR075C-A_mRNA	YMR075C-A		
YBR252W	YBR252W_mRNA	YBR252W	DUT1	852554
YDR416W	YDR416W_mRNA	YDR416W	SYF1	852025
YLR276C	YLR276C_mRNA	YLR276C	DBP9	850982
YBR041W	YBR041W_mRNA	YBR041W	FAT1	852329
YER150W	YER150W_mRNA	YER150W	SPI1	856893
YFL056C	YFL056C		AAD6	
YGR031W	YGR031W_mRNA	YGR031W	IMO32	852919
YFR014C	YFR014C_mRNA	YFR014C	CMK1	850568
YDR219C	YDR219C_mRNA	YDR219C	MFB1	851805
YGL176C	YGL176C_mRNA	YGL176C		852699
YLR322W	YLR322W_mRNA	YLR322W	VPS65	
tH(GUG)H	tH(GUG)H_tRNA			
YHR088W	YHR088W_mRNA	YHR088W	RPF1	856488
YMR302C	YMR302C_mRNA	YMR302C	YME2	855348
YCR086W	YCR086W_mRNA	YCR086W	CSM1	850447
YMR098C	YMR098C_mRNA	YMR098C	ATP25	855123
YOR112W	YOR112W_mRNA	YOR112W	CEX1	854279
YBR285W	YBR285W_mRNA	YBR285W		852588
YMR065W	YMR065W_mRNA	YMR065W	KAR5	855087
YBR068C	YBR068C_mRNA	YBR068C	BAP2	852360
YHR065C	YHR065C_mRNA	YHR065C	RRP3	856462
YAR035W	YAR035W_mRNA	YAR035W	YAT1	851285
YAL034C-B	YAL034C-B_mRNA	YAL034C-B		
tQ(UUG)C	tQ(UUG)C_tRNA			
YKR001C	YKR001C_mRNA	YKR001C	VPS1	853870
YJR108W	YJR108W_mRNA	YJR108W	ABM1	853572
YDR377W	YDR377W_mRNA	YDR377W	ATP17	851983
YLR285W	YLR285W_mRNA	YLR285W	NNT1	850991
YLR045C	YLR045C_mRNA	YLR045C	STU2	850734
YDR305C	YDR305C_mRNA	YDR305C	HNT2	
Q0020	Q0020_rRNA		15S_RRNA	
YIL134W	YIL134W_mRNA	YIL134W	FLX1	854672
YLR190W	YLR190W_mRNA	YLR190W	MMR1	850887
YIL028W	YIL028W_mRNA	YIL028W		
YGL025C	YGL025C_mRNA	YGL025C	PGD1	852860
YNR032W	YNR032W_mRNA	YNR032W	PPG1	855766
YGR271W	YGR271W_mRNA	YGR271W	SLH1	853187
YLR020C	YLR020C_mRNA	YLR020C	YEH2	850707
YML100W-A	YML100W-A_mRNA	YML100W-A		1466496
YCL074W	YCL074W			
tD(GUC)G2	tD(GUC)G2_tRNA			
YBR059C	YBR059C_mRNA	YBR059C	AKL1	852351
YML049C	YML049C_mRNA	YML049C	RSE1	854956
YKR078W	YKR078W_mRNA	YKR078W		853953
YDR193W	YDR193W_mRNA	YDR193W		
YOR146W	YOR146W_mRNA	YOR146W		
YOR372C	YOR372C_mRNA	YOR372C	NDD1	854554
YJL195C	YJL195C_mRNA	YJL195C		
tI(AAU)P2	tI(AAU)P2_tRNA			
YOR159C	YOR159C_mRNA	YOR159C	SME1	854330
YMR052W	YMR052W_mRNA	YMR052W	FAR3	855073
YPL114W	YPL114W_mRNA	YPL114W		
YMR120C	YMR120C_mRNA	YMR120C	ADE17	855149
YCL029C	YCL029C_mRNA	YCL029C	BIK1	850328
YGL022W	YGL022W_mRNA	YGL022W	STT3	852862
YPL202C	YPL202C_mRNA	YPL202C	AFT2	855899
YER071C	YER071C_mRNA	YER071C	TDA2	856802
YGR279C	YGR279C_mRNA	YGR279C	SCW4	853196
snR70	snR70_snoRNA			
YOR227W	YOR227W_mRNA	YOR227W	HER1	854402
YPL140C	YPL140C_mRNA	YPL140C	MKK2	855963
YJL194W	YJL194W_mRNA	YJL194W	CDC6	853244
RDN18-1	RDN18-1_rRNA			
YER176W	YER176W_mRNA	YER176W	ECM32	856923
YBR085W	YBR085W_mRNA	YBR085W	AAC3	852380
YDL079C	YDL079C_mRNA	YDL079C	MRK1	851480
YOR085W	YOR085W_mRNA	YOR085W	OST3	854252
YOL101C	YOL101C_mRNA	YOL101C	IZH4	854052
YNL067W-A	YNL067W-A_mRNA	YNL067W-A		
YLR089C	YLR089C_mRNA	YLR089C	ALT1	850778
YJL047C	YJL047C_mRNA	YJL047C	RTT101	853400
YOL152W	YOL152W_mRNA	YOL152W	FRE7	854013
YDR427W	YDR427W_mRNA	YDR427W	RPN9	852037
YMR052C-A	YMR052C-A_mRNA	YMR052C-A		
YER145C	YER145C_mRNA	YER145C	FTR1	856888
YDL044C	YDL044C_mRNA	YDL044C	MTF2	851517
YJL030W	YJL030W_mRNA	YJL030W	MAD2	853422
YPR036W-A	YPR036W-A_mRNA	YPR036W-A	SPO24	856149
YMR246W	YMR246W_mRNA	YMR246W	FAA4	855288
YLL046C	YLL046C_mRNA	YLL046C	RNP1	850680
YOL073C	YOL073C_mRNA	YOL073C	DSC2	854081
YML133C	YML133C_mRNA	YML133C		854906
YKR007W	YKR007W_mRNA	YKR007W	MEH1	853876
YBR245C	YBR245C_mRNA	YBR245C	ISW1	852547
YPL144W	YPL144W_mRNA	YPL144W	POC4	855959
YOR048C	YOR048C_mRNA	YOR048C	RAT1	854213
YGR125W	YGR125W_mRNA	YGR125W		853026
YNL224C	YNL224C_mRNA	YNL224C	SQS1	855497
YBR065C	YBR065C_mRNA	YBR065C	ECM2	852357
YLR449W	YLR449W_mRNA	YLR449W	FPR4	851170
YLL063C	YLL063C_mRNA	YLL063C	AYT1	850663
YIR019C	YIR019C_mRNA	YIR019C		854836
YOR154W	YOR154W_mRNA	YOR154W	SLP1	854325
YFL046W	YFL046W_mRNA	YFL046W	FMP32	850498
YDR466W	YDR466W_mRNA	YDR466W	PKH3	852077
YLL008W	YLL008W_mRNA	YLL008W	DRS1	850652
YMR096W	YMR096W_mRNA	YMR096W	SNZ1	855121
YJL159W	YJL159W_mRNA	YJL159W	HSP150	853281
YDR109C	YDR109C_mRNA	YDR109C		851687
tA(AGC)D	tA(AGC)D_tRNA			
YPL123C	YPL123C_mRNA	YPL123C	RNY1	855980
YNL072W	YNL072W_mRNA	YNL072W	RNH201	855652
YAL026C	YAL026C_mRNA	YAL026C	DRS2	851207
YAL014C	YAL014C_mRNA	YAL014C	SYN8	851219
YGR163W	YGR163W_mRNA	YGR163W	GTR2	853072
YHR054C	YHR054C_mRNA	YHR054C		856451
YIL067C	YIL067C_mRNA	YIL067C		854743
YDL024C	YDL024C_mRNA	YDL024C	DIA3	851537
YGL094C	YGL094C_mRNA	YGL094C	PAN2	852786
YGR131W	YGR131W_mRNA	YGR131W	FHN1	853032
YKL198C	YKL198C_mRNA	YKL198C	PTK1	853635
RUF5-2	RUF5-2_ncRNA			
YCL028W	YCL028W_mRNA	YCL028W	RNQ1	850329
YOR036W	YOR036W_mRNA	YOR036W	PEP12	854201
YLR073C	YLR073C_mRNA	YLR073C	RFU1	850762
YHR169W	YHR169W_mRNA	YHR169W	DBP8	856574
YHR079C	YHR079C_mRNA	YHR079C	IRE1	856478
YBR084W	YBR084W_mRNA	YBR084W	MIS1	852378
YER035W	YER035W_mRNA	YER035W	EDC2	856757
YDL247W-A	YDL247W-A_mRNA	YDL247W-A		
YPL054W	YPL054W_mRNA	YPL054W	LEE1	856053
YGR248W	YGR248W_mRNA	YGR248W	SOL4	853163
RUF23	RUF23_ncRNA			
YER142C	YER142C_mRNA	YER142C	MAG1	856885
YPR121W	YPR121W_mRNA	YPR121W	THI22	856239
YJR128W	YJR128W_mRNA	YJR128W		
YFL013C	YFL013C_mRNA	YFL013C	IES1	850534
YAR061W	YAR061W			
YHR016C	YHR016C_mRNA	YHR016C	YSC84	856409
YOR284W	YOR284W_mRNA	YOR284W	HUA2	854458
YJL193W	YJL193W_mRNA	YJL193W		853246
YJL176C	YJL176C_mRNA	YJL176C	SWI3	853264
YHR002W	YHR002W_mRNA	YHR002W	LEU5	856391
YDR204W	YDR204W_mRNA	YDR204W	COQ4	851785
YNL048W	YNL048W_mRNA	YNL048W	ALG11	855679
YEL074W	YEL074W_mRNA	YEL074W		
YHR172W	YHR172W_mRNA	YHR172W	SPC97	856577
YNL199C	YNL199C_mRNA	YNL199C	GCR2	855522
YDR079C-A	YDR079C-A_mRNA	YDR079C-A	TFB5	851652
YBR271W	YBR271W_mRNA	YBR271W	EFM2	852574
YPL213W	YPL213W_mRNA	YPL213W	LEA1	855888
YJR045C	YJR045C_mRNA	YJR045C	SSC1	853503
YNL003C	YNL003C_mRNA	YNL003C	PET8	855729
YCR094W	YCR094W_mRNA	YCR094W	CDC50	850456
YNL323W	YNL323W_mRNA	YNL323W	LEM3	855393
YEL062W	YEL062W_mRNA	YEL062W	NPR2	856647
YPR019W	YPR019W_mRNA	YPR019W	MCM4	856130
YHL006C	YHL006C_mRNA	YHL006C	SHU1	856383
YGR029W	YGR029W_mRNA	YGR029W	ERV1	852916
YHL025W	YHL025W_mRNA	YHL025W	SNF6	856360
YGL125W	YGL125W_mRNA	YGL125W	MET13	852752
YJR135W-A	YJR135W-A_mRNA	YJR135W-A	TIM8	853600
YIR023C-A	YIR023C-A_mRNA	YIR023C-A		
YGR038W	YGR038W_mRNA	YGR038W	ORM1	852926
YGR008C	YGR008C_mRNA	YGR008C	STF2	852891
YKL083W	YKL083W_mRNA	YKL083W		
YNR068C	YNR068C_mRNA	YNR068C		855805
YMR046W-A	YMR046W-A_mRNA	YMR046W-A		
YNL145W	YNL145W_mRNA	YNL145W	MFA2	855577
YHR165C	YHR165C_mRNA	YHR165C	PRP8	856570
YIL108W	YIL108W_mRNA	YIL108W		854698
YOR209C	YOR209C_mRNA	YOR209C	NPT1	854384
YDR278C	YDR278C_mRNA	YDR278C		
YFL024C	YFL024C_mRNA	YFL024C	EPL1	850520
YOR204W	YOR204W_mRNA	YOR204W	DED1	854379
YJR014W	YJR014W_mRNA	YJR014W	TMA22	853471
YDR352W	YDR352W_mRNA	YDR352W	YPQ2	851954
YMR160W	YMR160W_mRNA	YMR160W		855195
YLR425W	YLR425W_mRNA	YLR425W	TUS1	851145
YKR022C	YKR022C_mRNA	YKR022C	NTR2	853892
YBR216C	YBR216C_mRNA	YBR216C	YBP1	852517
YLR023C	YLR023C_mRNA	YLR023C	IZH3	850710
YNR064C	YNR064C_mRNA	YNR064C		855801
YPR118W	YPR118W_mRNA	YPR118W	MRI1	856234
YFL012W-A	YFL012W-A_mRNA	YFL012W-A		
YKL081W	YKL081W_mRNA	YKL081W	TEF4	853781
YJL173C	YJL173C_mRNA	YJL173C	RFA3	853266
YCR020W-B	YCR020W-B_mRNA	YCR020W-B	HTL1	850384
tN(GUU)Q	tN(GUU)Q_tRNA			
YOR009W	YOR009W_mRNA	YOR009W	TIR4	854173
YGL216W	YGL216W_mRNA	YGL216W	KIP3	852655
YGL155W	YGL155W_mRNA	YGL155W	CDC43	852722
YJL222W-A	YJL222W-A_mRNA	YJL222W-A		
YJR009C	YJR009C_mRNA	YJR009C	TDH2	853465
YLR378C	YLR378C_mRNA	YLR378C	SEC61	851095
YGR250C	YGR250C_mRNA	YGR250C	RIE1	853165
YML005W	YML005W_mRNA	YML005W	TRM12	855008
YBL068W	YBL068W_mRNA	YBL068W	PRS4	852211
YLL062C	YLL062C_mRNA	YLL062C	MHT1	850664
YNR005C	YNR005C_mRNA	YNR005C		
YKR027W	YKR027W_mRNA	YKR027W	BCH2	853898
YIR002C	YIR002C_mRNA	YIR002C	MPH1	854818
YPR134W	YPR134W_mRNA	YPR134W	MSS18	856253
YDR066C	YDR066C_mRNA	YDR066C	RTR2	851638
YCL026C-B	YCL026C-B_mRNA	YCL026C-B	HBN1	850331
YNL080C	YNL080C_mRNA	YNL080C	EOS1	855644
YML127W	YML127W_mRNA	YML127W	RSC9	854912
YDR487C	YDR487C_mRNA	YDR487C	RIB3	852098
YAL062W	YAL062W_mRNA	YAL062W	GDH3	851237
YKR068C	YKR068C_mRNA	YKR068C	BET3	853942
YCL034W	YCL034W_mRNA	YCL034W	LSB5	850323
YPR051W	YPR051W_mRNA	YPR051W	MAK3	856163
YIL153W	YIL153W_mRNA	YIL153W	RRD1	854653
tG(GCC)G2	tG(GCC)G2_tRNA			
ITS2-2	ITS2-2_rRNA			
YDR513W	YDR513W_mRNA	YDR513W	GRX2	852124
YPL039W	YPL039W_mRNA	YPL039W		856068
YAL023C	YAL023C_mRNA	YAL023C	PMT2	851210
YER002W	YER002W_mRNA	YER002W	NOP16	856719
YGR195W	YGR195W_mRNA	YGR195W	SKI6	853109
YMR112C	YMR112C_mRNA	YMR112C	MED11	
YCR038W-A	YCR038W-A_mRNA	YCR038W-A		
YMR025W	YMR025W_mRNA	YMR025W	CSI1	855040
YLR214W	YLR214W_mRNA	YLR214W	FRE1	850911
tA(UGC)A	tA(UGC)A_tRNA		TGA1	
YBR044C	YBR044C_mRNA	YBR044C	TCM62	852332
YCR005C	YCR005C_mRNA	YCR005C	CIT2	850361
YDR057W	YDR057W_mRNA	YDR057W	YOS9	851627
YLR027C	YLR027C_mRNA	YLR027C	AAT2	850714
YKL156C-A	YKL156C-A_mRNA	YKL156C-A		
YOR001W	YOR001W_mRNA	YOR001W	RRP6	854162
YDR036C	YDR036C_mRNA	YDR036C	EHD3	851606
YPR009W	YPR009W_mRNA	YPR009W	SUT2	856118
YPL172C	YPL172C_mRNA	YPL172C	COX10	855931
YOR099W	YOR099W_mRNA	YOR099W	KTR1	854266
YHR035W	YHR035W_mRNA	YHR035W	NEL1	856430
YDL083C	YDL083C_mRNA	YDL083C	RPS16B	855174
YDL083C	YDL083C_mRNA	YDL083C	RPS16B	851476
YJR048W	YJR048W_mRNA	YJR048W	CYC1	853507
YDL023C	YDL023C_mRNA	YDL023C		
YIR001C	YIR001C_mRNA	YIR001C	SGN1	854817
YBR064W	YBR064W_mRNA	YBR064W		
YPR149W	YPR149W_mRNA	YPR149W	NCE102	856272
YKL065W-A	YKL065W-A_mRNA	YKL065W-A		3799975
YNL194C	YNL194C_mRNA	YNL194C		855527
YPL042C	YPL042C_mRNA	YPL042C	SSN3	856065
YHR073W-A	YHR073W-A_mRNA	YHR073W-A		
YBL071C-B	YBL071C-B_mRNA	YBL071C-B		1466440
YOR216C	YOR216C_mRNA	YOR216C	RUD3	854391
YOR132W	YOR132W_mRNA	YOR132W	VPS17	854300
YNL190W	YNL190W_mRNA	YNL190W		855531
YKR080W	YKR080W_mRNA	YKR080W	MTD1	853955
YHR039C-A	YHR039C-A_mRNA	YHR039C-A	VMA10	856435
YIL123W	YIL123W_mRNA	YIL123W	SIM1	854683
YBR090C	YBR090C_mRNA	YBR090C		852387
YJR145C	YJR145C_mRNA	YJR145C	RPS4A	856610
YJR145C	YJR145C_mRNA	YJR145C	RPS4A	853610
YGR149W	YGR149W_mRNA	YGR149W	GPC1	853052
YJR002W	YJR002W_mRNA	YJR002W	MPP10	853458
YHR048W	YHR048W_mRNA	YHR048W	YHK8	856444
YDR381C-A	YDR381C-A_mRNA	YDR381C-A		851989
YDR077W	YDR077W_mRNA	YDR077W	SED1	851649
YHL029C	YHL029C_mRNA	YHL029C	OCA5	856356
YGL104C	YGL104C_mRNA	YGL104C	VPS73	852774
YKR044W	YKR044W_mRNA	YKR044W	UIP5	853918
YGL166W	YGL166W_mRNA	YGL166W	CUP2	852710
YFL034W	YFL034W_mRNA	YFL034W	MIL1	850510
YMR286W	YMR286W_mRNA	YMR286W	MRPL33	855330
YDR238C	YDR238C_mRNA	YDR238C	SEC26	851824
YHR186C	YHR186C_mRNA	YHR186C	KOG1	856593
YOR203W	YOR203W_mRNA	YOR203W		
YCR092C	YCR092C_mRNA	YCR092C	MSH3	850454
YHR106W	YHR106W_mRNA	YHR106W	TRR2	856506
YGL170C	YGL170C_mRNA	YGL170C	SPO74	852705
YGR097W	YGR097W_mRNA	YGR097W	ASK10	852989
YLL052C	YLL052C_mRNA	YLL052C	AQY2	850674
YMR199W	YMR199W_mRNA	YMR199W	CLN1	855239
YOR295W	YOR295W_mRNA	YOR295W	UAF30	854470
tP(UGG)A	tP(UGG)A_tRNA		TRN1	
YIL133C	YIL133C_mRNA	YIL133C	RPL16A	854673
YDL086W	YDL086W_mRNA	YDL086W		851472
YER088C-A	YER088C-A_mRNA	YER088C-A		
YNR051C	YNR051C_mRNA	YNR051C	BRE5	855787
YBR230W-A	YBR230W-A_mRNA	YBR230W-A		2777172
YAL063C-A	YAL063C-A_mRNA	YAL063C-A		1466427
YML091C	YML091C_mRNA	YML091C	RPM2	854883
YIL066W-A	YIL066W-A_mRNA	YIL066W-A		
snR9	snR9_snoRNA			
YMR136W	YMR136W_mRNA	YMR136W	GAT2	855167
YJR023C	YJR023C_mRNA	YJR023C		
YNR045W	YNR045W_mRNA	YNR045W	PET494	855781
YOL106W	YOL106W_mRNA	YOL106W		
YPR110C	YPR110C_mRNA	YPR110C	RPC40	856226
YKL217W	YKL217W_mRNA	YKL217W	JEN1	853663
YOR121C	YOR121C_mRNA	YOR121C		
YKR102W	YKR102W_mRNA	YKR102W	FLO10	853977
YKR085C	YKR085C_mRNA	YKR085C	MRPL20	853960
YJR008W	YJR008W_mRNA	YJR008W	MHO1	853464
YLR304C	YLR304C_mRNA	YLR304C	ACO1	851013
YGR021W	YGR021W_mRNA	YGR021W		852904
tK(CUU)F	tK(CUU)F_tRNA			
YNL248C	YNL248C_mRNA	YNL248C	RPA49	855473
YPL004C	YPL004C_mRNA	YPL004C	LSP1	856103
YBR176W	YBR176W_mRNA	YBR176W	ECM31	852474
YDL006W	YDL006W_mRNA	YDL006W	PTC1	851558
YDL076C	YDL076C_mRNA	YDL076C	RXT3	851483
tH(GUG)E2	tH(GUG)E2_tRNA			
YPR058W	YPR058W_mRNA	YPR058W	YMC1	856171
YIL002W-A	YIL002W-A_mRNA	YIL002W-A		1466493
tL(UAG)L2	tL(UAG)L2_tRNA			
Q0255	Q0255_mRNA	Q0255		854623
YOL149W	YOL149W_mRNA	YOL149W	DCP1	854016
YHR180C-B	YHR180C-B_mRNA	YHR180C-B		
YIR022W	YIR022W_mRNA	YIR022W	SEC11	854840
YDR265W	YDR265W_mRNA	YDR265W	PEX10	851858
YNL042W-B	YNL042W-B_mRNA	YNL042W-B		1466515
YOR059C	YOR059C_mRNA	YOR059C		854225
YIL136W	YIL136W_mRNA	YIL136W	OM45	854670
YER027C	YER027C_mRNA	YER027C	GAL83	856749
YBR177C	YBR177C_mRNA	YBR177C	EHT1	852476
YCL075W	YCL075W			
YAR075W	YAR075W_mRNA	YAR075W		
YHR022C-A	YHR022C-A_mRNA	YHR022C-A		1466527
YML058W-A	YML058W-A_mRNA	YML058W-A	HUG1	854944
YHL042W	YHL042W_mRNA	YHL042W		856343
YBR027C	YBR027C_mRNA	YBR027C		852315
YKL112W	YKL112W_mRNA	YKL112W	ABF1	853748
YGR130C	YGR130C_mRNA	YGR130C		853031
YER131W	YER131W_mRNA	YER131W	RPS26B	856868
YAL031C	YAL031C_mRNA	YAL031C	GIP4	851202
YJR049C	YJR049C_mRNA	YJR049C	UTR1	853508
YKL135C	YKL135C_mRNA	YKL135C	APL2	853723
tD(GUC)I2	tD(GUC)I2_tRNA			
YML113W	YML113W_mRNA	YML113W	DAT1	854927
YGL040C	YGL040C_mRNA	YGL040C	HEM2	852842
YBR197C	YBR197C_mRNA	YBR197C		852496
YJR079W	YJR079W_mRNA	YJR079W		853542
YLR017W	YLR017W_mRNA	YLR017W	MEU1	850704
YGL121C	YGL121C_mRNA	YGL121C	GPG1	852756
YER161C	YER161C_mRNA	YER161C	SPT2	856908
YDR307W	YDR307W_mRNA	YDR307W	PMT7	851902
YKL018W	YKL018W_mRNA	YKL018W	SWD2	853851
YOR108W	YOR108W_mRNA	YOR108W	LEU9	854275
YBR026C	YBR026C_mRNA	YBR026C	ETR1	852314
YPL248C	YPL248C_mRNA	YPL248C	GAL4	855828
YML132W	YML132W_mRNA	YML132W	COS3	854907
YML132W	YML132W_mRNA	YML132W	COS3	852605
YDR520C	YDR520C_mRNA	YDR520C	URC2	852133
YAR064W	YAR064W_mRNA	YAR064W		851294
YOR106W	YOR106W_mRNA	YOR106W	VAM3	854273
YGR006W	YGR006W_mRNA	YGR006W	PRP18	852889
YIL092W	YIL092W_mRNA	YIL092W		854716
YAL025C	YAL025C_mRNA	YAL025C	MAK16	851208
YDR168W	YDR168W_mRNA	YDR168W	CDC37	851746
YBR121C	YBR121C_mRNA	YBR121C	GRS1	
YDR113C	YDR113C_mRNA	YDR113C	PDS1	851691
YGR159C	YGR159C_mRNA	YGR159C	NSR1	853064
YJR037W	YJR037W_mRNA	YJR037W		
YIR004W	YIR004W_mRNA	YIR004W	DJP1	854820
YLR342W	YLR342W_mRNA	YLR342W	FKS1	851055
YPL270W	YPL270W_mRNA	YPL270W	MDL2	855858
YGR260W	YGR260W_mRNA	YGR260W	TNA1	853175
YML064C	YML064C_mRNA	YML064C	TEM1	854938
YIR020W-A	YIR020W-A_mRNA	YIR020W-A		
YPR202W	YPR202W_mRNA	YPR202W		856332
YPR160W-A	YPR160W-A_mRNA	YPR160W-A		
YGL250W	YGL250W_mRNA	YGL250W	RMR1	852642
YFR021W	YFR021W_mRNA	YFR021W	ATG18	850577
YOR173W	YOR173W_mRNA	YOR173W	DCS2	854344
YOL090W	YOL090W_mRNA	YOL090W	MSH2	854063
YDL071C	YDL071C_mRNA	YDL071C		
YOR271C	YOR271C_mRNA	YOR271C	FSF1	854445
YKL087C	YKL087C_mRNA	YKL087C	CYT2	853775
YBR087W	YBR087W_mRNA	YBR087W	RFC5	852383
YML056C	YML056C_mRNA	YML056C	IMD4	854948
YGL252C	YGL252C_mRNA	YGL252C	RTG2	852640
YBR270C	YBR270C_mRNA	YBR270C	BIT2	852573
YOR349W	YOR349W_mRNA	YOR349W	CIN1	854531
YNL229C	YNL229C_mRNA	YNL229C	URE2	855492
YPR068C	YPR068C_mRNA	YPR068C	HOS1	856181
YLR310C	YLR310C_mRNA	YLR310C	CDC25	851019
YKL074C	YKL074C_mRNA	YKL074C	MUD2	853788
YBL067C	YBL067C_mRNA	YBL067C	UBP13	852212
YNL257C	YNL257C_mRNA	YNL257C	SIP3	855464
YPL121C	YPL121C_mRNA	YPL121C	MEI5	855982
YDR081C	YDR081C_mRNA	YDR081C	PDC2	851654
YOL039W	YOL039W_mRNA	YOL039W	RPP2A	854118
YEL066W	YEL066W_mRNA	YEL066W	HPA3	
YPR013C	YPR013C_mRNA	YPR013C	CMR3	856123
YKR075W-A	YKR075W-A_mRNA	YKR075W-A		
YJL108C	YJL108C_mRNA	YJL108C	PRM10	853336
YJR138W	YJR138W_mRNA	YJR138W	IML1	853603
YDR458C	YDR458C_mRNA	YDR458C	HEH2	852069
YAL048C	YAL048C_mRNA	YAL048C	GEM1	851249
YER069W	YER069W_mRNA	YER069W	ARG5,6	856800
YPL051W	YPL051W_mRNA	YPL051W	ARL3	856056
YDL131W	YDL131W_mRNA	YDL131W	LYS21	851425
YCR020C-A	YCR020C-A_mRNA	YCR020C-A	MAK31	850383
YBL089W	YBL089W_mRNA	YBL089W	AVT5	852189
YPL250C	YPL250C_mRNA	YPL250C	ATG41	855825
YKR072C	YKR072C_mRNA	YKR072C	SIS2	853946
YIL044C	YIL044C_mRNA	YIL044C	AGE2	854767
YDR476C	YDR476C_mRNA	YDR476C		852087
YER144C	YER144C_mRNA	YER144C	UBP5	856887
YGL037C	YGL037C_mRNA	YGL037C	PNC1	852846
YBR039W	YBR039W_mRNA	YBR039W	ATP3	852327
YNL162W	YNL162W_mRNA	YNL162W	RPL42A	855560
YNL162W	YNL162W_mRNA	YNL162W	RPL42A	856544
YDR212W	YDR212W_mRNA	YDR212W	TCP1	851798
YLL060C	YLL060C_mRNA	YLL060C	GTT2	850666
YKL126W	YKL126W_mRNA	YKL126W	YPK1	853733
YHR031C	YHR031C_mRNA	YHR031C	RRM3	856426
YEL034W	YEL034W_mRNA	YEL034W	HYP2	856677
YDR182W-A	YDR182W-A_mRNA	YDR182W-A		1466434
YKL018C-A	YKL018C-A_mRNA	YKL018C-A		853850
YDR101C	YDR101C_mRNA	YDR101C	ARX1	851678
YPR106W	YPR106W_mRNA	YPR106W	ISR1	856221
YJL135W	YJL135W_mRNA	YJL135W		
Q0010	Q0010_mRNA	Q0010		
YKR045C	YKR045C_mRNA	YKR045C		853919
YPR053C	YPR053C_mRNA	YPR053C		
YNL268W	YNL268W_mRNA	YNL268W	LYP1	855453
tM(CAU)M	tM(CAU)M_tRNA		EMT4	
YBR136W	YBR136W_mRNA	YBR136W	MEC1	852433
YNL169C	YNL169C_mRNA	YNL169C	PSD1	855552
YMR135W-A	YMR135W-A_mRNA	YMR135W-A		
YLR429W	YLR429W_mRNA	YLR429W	CRN1	851148
YGR031C-A	YGR031C-A_mRNA	YGR031C-A	NAG1	8656591
YIR020C-B	YIR020C-B_mRNA	YIR020C-B		
YOR190W	YOR190W_mRNA	YOR190W	SPR1	854362
YJL185C	YJL185C_mRNA	YJL185C	ATG36	853254
